,Airport_From,Airport_To
2132,COFFS_HARBOUR,ALICE_SPRINGS
2133,COFFS_HARBOUR,MILDURA
2134,COFFS_HARBOUR,THURSDAY_ISLAND
2135,COFFS_HARBOUR,KARRATHA
2136,COFFS_HARBOUR,KING_ISLAND
2137,COFFS_HARBOUR,PALM_ISLAND
2138,COFFS_HARBOUR,BROOME
2139,COFFS_HARBOUR,ARMIDALE
2140,COFFS_HARBOUR,TAMWORTH
2141,COFFS_HARBOUR,MOUNT_ISA
2142,COFFS_HARBOUR,GLADSTONE
2143,COFFS_HARBOUR,GRIFFITH
2144,COFFS_HARBOUR,ESSENDON_FIELDS
2145,COFFS_HARBOUR,EMERALD
2146,COFFS_HARBOUR,PORT_HEDLAND
2147,COFFS_HARBOUR,HAMILTON_ISLAND
2148,COFFS_HARBOUR,PORT_MACQUARIE
2149,COFFS_HARBOUR,BALLINA
2150,COFFS_HARBOUR,NEWMAN
2151,COFFS_HARBOUR,WHYALLA
2152,COFFS_HARBOUR,AYERS_ROCK
2153,COFFS_HARBOUR,BURNIE
2154,COFFS_HARBOUR,KALGOORLIE
2155,COFFS_HARBOUR,ORANGE
2156,COFFS_HARBOUR,MOUNT_GAMBIER
2157,COFFS_HARBOUR,BUNDABERG
2158,COFFS_HARBOUR,BROKEN_HILL
2159,COFFS_HARBOUR,MERIMBULA
2160,COFFS_HARBOUR,TOOWOOMBA_WELLCAMP
2161,COFFS_HARBOUR,HERVEY_BAY
2162,COFFS_HARBOUR,PROSERPINE
2163,COFFS_HARBOUR,DEVONPORT
2164,COFFS_HARBOUR,BATHURST_ISLAND
2165,COFFS_HARBOUR,MORANBAH
2166,COFFS_HARBOUR,PARABURDOO
2167,COFFS_HARBOUR,ALBANY
2168,COFFS_HARBOUR,KINGSCOTE
2169,COFFS_HARBOUR,ROMA
2170,COFFS_HARBOUR,PARKES
2171,COFFS_HARBOUR,KUNUNURRA
2172,COFFS_HARBOUR,OLYMPIC_DAM
2173,COFFS_HARBOUR,ESPERANCE
2174,COFFS_HARBOUR,FLINDERS_ISLAND
2175,COFFS_HARBOUR,GOVE
2176,COFFS_HARBOUR,LONGREACH
2177,COFFS_HARBOUR,COOKTOWN
2178,COFFS_HARBOUR,GERALDTON
2179,COFFS_HARBOUR,MANINGRIDA
2180,COFFS_HARBOUR,WEIPA
2181,COFFS_HARBOUR,WOLLONGONG
2182,COFFS_HARBOUR,LORD_HOWE_ISLAND
2183,COFFS_HARBOUR,CEDUNA
2184,COFFS_HARBOUR,CHARLEVILLE
2185,COFFS_HARBOUR,MOREE
2186,COFFS_HARBOUR,LEARMONTH
2187,COFFS_HARBOUR,CARNARVON
2188,COFFS_HARBOUR,KOWANYAMA
2189,COFFS_HARBOUR,GROOTE_EYLANDT
2190,COFFS_HARBOUR,CLONCURRY
2191,COFFS_HARBOUR,EDWARD_RIVER
2192,COFFS_HARBOUR,BAMAGA
2193,COFFS_HARBOUR,MORNINGTON_ISLAND
2194,COFFS_HARBOUR,AURUKUN
2195,COFFS_HARBOUR,LOCKHART_RIVER
2196,COFFS_HARBOUR,MCARTHUR_RIVER
2197,COFFS_HARBOUR,NORFOLK_ISLAND
2198,COFFS_HARBOUR,CHRISTMAS_ISLAND
2199,COFFS_HARBOUR,COCOS_ISLAND
2200,KING_ISLAND,SYDNEY
2201,KING_ISLAND,MELBOURNE
2202,KING_ISLAND,BRISBANE
2203,KING_ISLAND,ADELAIDE
2204,KING_ISLAND,PERTH
2205,KING_ISLAND,CAIRNS
2206,KING_ISLAND,CANBERRA
2207,KING_ISLAND,GOLD_COAST
2208,KING_ISLAND,TOWNSVILLE
2209,KING_ISLAND,DARWIN
2210,KING_ISLAND,HOBART
2211,KING_ISLAND,LAUNCESTON
2212,KING_ISLAND,NEWCASTLE
2213,KING_ISLAND,MACKAY
2214,KING_ISLAND,ROCKHAMPTON
2215,KING_ISLAND,SUNSHINE_COAST
2216,KING_ISLAND,DUBBO
2217,KING_ISLAND,ALBURY
2218,KING_ISLAND,PORT_LINCOLN
2219,KING_ISLAND,WAGGA_WAGGA
2220,KING_ISLAND,ALICE_SPRINGS
2221,KING_ISLAND,MILDURA
2222,KING_ISLAND,THURSDAY_ISLAND
2223,KING_ISLAND,KARRATHA
2224,KING_ISLAND,COFFS_HARBOUR
2225,KING_ISLAND,PALM_ISLAND
2226,KING_ISLAND,BROOME
2227,KING_ISLAND,ARMIDALE
2228,KING_ISLAND,TAMWORTH
2229,KING_ISLAND,MOUNT_ISA
2230,KING_ISLAND,GLADSTONE
2231,KING_ISLAND,GRIFFITH
2232,KING_ISLAND,ESSENDON_FIELDS
2233,KING_ISLAND,EMERALD
2234,KING_ISLAND,PORT_HEDLAND
2235,KING_ISLAND,HAMILTON_ISLAND
2236,KING_ISLAND,PORT_MACQUARIE
2237,KING_ISLAND,BALLINA
2238,KING_ISLAND,NEWMAN
2239,KING_ISLAND,WHYALLA
2240,KING_ISLAND,AYERS_ROCK
2241,KING_ISLAND,BURNIE
2242,KING_ISLAND,KALGOORLIE
2243,KING_ISLAND,ORANGE
2244,KING_ISLAND,MOUNT_GAMBIER
2245,KING_ISLAND,BUNDABERG
2246,KING_ISLAND,BROKEN_HILL
2247,KING_ISLAND,MERIMBULA
2248,KING_ISLAND,TOOWOOMBA_WELLCAMP
2249,KING_ISLAND,HERVEY_BAY
2250,KING_ISLAND,PROSERPINE
2251,KING_ISLAND,DEVONPORT
2252,KING_ISLAND,BATHURST_ISLAND
2253,KING_ISLAND,MORANBAH
2254,KING_ISLAND,PARABURDOO
2255,KING_ISLAND,ALBANY
2256,KING_ISLAND,KINGSCOTE
2257,KING_ISLAND,ROMA
2258,KING_ISLAND,PARKES
2259,KING_ISLAND,KUNUNURRA
2260,KING_ISLAND,OLYMPIC_DAM
2261,KING_ISLAND,ESPERANCE
2262,KING_ISLAND,FLINDERS_ISLAND
2263,KING_ISLAND,GOVE
2264,KING_ISLAND,LONGREACH
2265,KING_ISLAND,COOKTOWN
2266,KING_ISLAND,GERALDTON
2267,KING_ISLAND,MANINGRIDA
2268,KING_ISLAND,WEIPA
2269,KING_ISLAND,WOLLONGONG
2270,KING_ISLAND,LORD_HOWE_ISLAND
2271,KING_ISLAND,CEDUNA
2272,KING_ISLAND,CHARLEVILLE
2273,KING_ISLAND,MOREE
2274,KING_ISLAND,LEARMONTH
2275,KING_ISLAND,CARNARVON
2276,KING_ISLAND,KOWANYAMA
2277,KING_ISLAND,GROOTE_EYLANDT
2278,KING_ISLAND,CLONCURRY
2279,KING_ISLAND,EDWARD_RIVER
2280,KING_ISLAND,BAMAGA
2281,KING_ISLAND,MORNINGTON_ISLAND
2282,KING_ISLAND,AURUKUN
2283,KING_ISLAND,LOCKHART_RIVER
2284,KING_ISLAND,MCARTHUR_RIVER
2285,KING_ISLAND,NORFOLK_ISLAND
2286,KING_ISLAND,CHRISTMAS_ISLAND
2287,KING_ISLAND,COCOS_ISLAND
2288,PALM_ISLAND,SYDNEY
2289,PALM_ISLAND,MELBOURNE
2290,PALM_ISLAND,BRISBANE
2291,PALM_ISLAND,ADELAIDE
2292,PALM_ISLAND,PERTH
2293,PALM_ISLAND,CAIRNS
2294,PALM_ISLAND,CANBERRA
2295,PALM_ISLAND,GOLD_COAST
2296,PALM_ISLAND,TOWNSVILLE
2297,PALM_ISLAND,DARWIN
2298,PALM_ISLAND,HOBART
2299,PALM_ISLAND,LAUNCESTON
2300,PALM_ISLAND,NEWCASTLE
2301,PALM_ISLAND,MACKAY
2302,PALM_ISLAND,ROCKHAMPTON
2303,PALM_ISLAND,SUNSHINE_COAST
2304,PALM_ISLAND,DUBBO
2305,PALM_ISLAND,ALBURY
2306,PALM_ISLAND,PORT_LINCOLN
2307,PALM_ISLAND,WAGGA_WAGGA
2308,PALM_ISLAND,ALICE_SPRINGS
2309,PALM_ISLAND,MILDURA
2310,PALM_ISLAND,THURSDAY_ISLAND
2311,PALM_ISLAND,KARRATHA
2312,PALM_ISLAND,COFFS_HARBOUR
2313,PALM_ISLAND,KING_ISLAND
2314,PALM_ISLAND,BROOME
2315,PALM_ISLAND,ARMIDALE
2316,PALM_ISLAND,TAMWORTH
2317,PALM_ISLAND,MOUNT_ISA
2318,PALM_ISLAND,GLADSTONE
2319,PALM_ISLAND,GRIFFITH
2320,PALM_ISLAND,ESSENDON_FIELDS
2321,PALM_ISLAND,EMERALD
2322,PALM_ISLAND,PORT_HEDLAND
2323,PALM_ISLAND,HAMILTON_ISLAND
2324,PALM_ISLAND,PORT_MACQUARIE
2325,PALM_ISLAND,BALLINA
2326,PALM_ISLAND,NEWMAN
2327,PALM_ISLAND,WHYALLA
2328,PALM_ISLAND,AYERS_ROCK
2329,PALM_ISLAND,BURNIE
2330,PALM_ISLAND,KALGOORLIE
2331,PALM_ISLAND,ORANGE
2332,PALM_ISLAND,MOUNT_GAMBIER
2333,PALM_ISLAND,BUNDABERG
2334,PALM_ISLAND,BROKEN_HILL
2335,PALM_ISLAND,MERIMBULA
2336,PALM_ISLAND,TOOWOOMBA_WELLCAMP
2337,PALM_ISLAND,HERVEY_BAY
2338,PALM_ISLAND,PROSERPINE
2339,PALM_ISLAND,DEVONPORT
2340,PALM_ISLAND,BATHURST_ISLAND
2341,PALM_ISLAND,MORANBAH
2342,PALM_ISLAND,PARABURDOO
2343,PALM_ISLAND,ALBANY
2344,PALM_ISLAND,KINGSCOTE
2345,PALM_ISLAND,ROMA
2346,PALM_ISLAND,PARKES
2347,PALM_ISLAND,KUNUNURRA
2348,PALM_ISLAND,OLYMPIC_DAM
2349,PALM_ISLAND,ESPERANCE
2350,PALM_ISLAND,FLINDERS_ISLAND
2351,PALM_ISLAND,GOVE
2352,PALM_ISLAND,LONGREACH
2353,PALM_ISLAND,COOKTOWN
2354,PALM_ISLAND,GERALDTON
2355,PALM_ISLAND,MANINGRIDA
2356,PALM_ISLAND,WEIPA
2357,PALM_ISLAND,WOLLONGONG
2358,PALM_ISLAND,LORD_HOWE_ISLAND
2359,PALM_ISLAND,CEDUNA
2360,PALM_ISLAND,CHARLEVILLE
2361,PALM_ISLAND,MOREE
2362,PALM_ISLAND,LEARMONTH
2363,PALM_ISLAND,CARNARVON
2364,PALM_ISLAND,KOWANYAMA
2365,PALM_ISLAND,GROOTE_EYLANDT
2366,PALM_ISLAND,CLONCURRY
2367,PALM_ISLAND,EDWARD_RIVER
2368,PALM_ISLAND,BAMAGA
2369,PALM_ISLAND,MORNINGTON_ISLAND
2370,PALM_ISLAND,AURUKUN
2371,PALM_ISLAND,LOCKHART_RIVER
2372,PALM_ISLAND,MCARTHUR_RIVER
2373,PALM_ISLAND,NORFOLK_ISLAND
2374,PALM_ISLAND,CHRISTMAS_ISLAND
2375,PALM_ISLAND,COCOS_ISLAND
2376,BROOME,SYDNEY
2377,BROOME,MELBOURNE
2378,BROOME,BRISBANE
2379,BROOME,ADELAIDE
2380,BROOME,PERTH
2381,BROOME,CAIRNS
2382,BROOME,CANBERRA
2383,BROOME,GOLD_COAST
2384,BROOME,TOWNSVILLE
2385,BROOME,DARWIN
2386,BROOME,HOBART
2387,BROOME,LAUNCESTON
2388,BROOME,NEWCASTLE
2389,BROOME,MACKAY
2390,BROOME,ROCKHAMPTON
2391,BROOME,SUNSHINE_COAST
2392,BROOME,DUBBO
2393,BROOME,ALBURY
2394,BROOME,PORT_LINCOLN
2395,BROOME,WAGGA_WAGGA
2396,BROOME,ALICE_SPRINGS
2397,BROOME,MILDURA
2398,BROOME,THURSDAY_ISLAND
2399,BROOME,KARRATHA
2400,BROOME,COFFS_HARBOUR
2401,BROOME,KING_ISLAND
2402,BROOME,PALM_ISLAND
2403,BROOME,ARMIDALE
2404,BROOME,TAMWORTH
2405,BROOME,MOUNT_ISA
2406,BROOME,GLADSTONE
2407,BROOME,GRIFFITH
2408,BROOME,ESSENDON_FIELDS
2409,BROOME,EMERALD
2410,BROOME,PORT_HEDLAND
2411,BROOME,HAMILTON_ISLAND
2412,BROOME,PORT_MACQUARIE
2413,BROOME,BALLINA
2414,BROOME,NEWMAN
2415,BROOME,WHYALLA
2416,BROOME,AYERS_ROCK
2417,BROOME,BURNIE
2418,BROOME,KALGOORLIE
2419,BROOME,ORANGE
2420,BROOME,MOUNT_GAMBIER
2421,BROOME,BUNDABERG
2422,BROOME,BROKEN_HILL
2423,BROOME,MERIMBULA
2424,BROOME,TOOWOOMBA_WELLCAMP
2425,BROOME,HERVEY_BAY
2426,BROOME,PROSERPINE
2427,BROOME,DEVONPORT
2428,BROOME,BATHURST_ISLAND
2429,BROOME,MORANBAH
2430,BROOME,PARABURDOO
2431,BROOME,ALBANY
2432,BROOME,KINGSCOTE
2433,BROOME,ROMA
2434,BROOME,PARKES
2435,BROOME,KUNUNURRA
2436,BROOME,OLYMPIC_DAM
2437,BROOME,ESPERANCE
2438,BROOME,FLINDERS_ISLAND
2439,BROOME,GOVE
2440,BROOME,LONGREACH
2441,BROOME,COOKTOWN
2442,BROOME,GERALDTON
2443,BROOME,MANINGRIDA
2444,BROOME,WEIPA
2445,BROOME,WOLLONGONG
2446,BROOME,LORD_HOWE_ISLAND
2447,BROOME,CEDUNA
2448,BROOME,CHARLEVILLE
2449,BROOME,MOREE
2450,BROOME,LEARMONTH
2451,BROOME,CARNARVON
2452,BROOME,KOWANYAMA
2453,BROOME,GROOTE_EYLANDT
2454,BROOME,CLONCURRY
2455,BROOME,EDWARD_RIVER
2456,BROOME,BAMAGA
2457,BROOME,MORNINGTON_ISLAND
2458,BROOME,AURUKUN
2459,BROOME,LOCKHART_RIVER
2460,BROOME,MCARTHUR_RIVER
2461,BROOME,NORFOLK_ISLAND
2462,BROOME,CHRISTMAS_ISLAND
2463,BROOME,COCOS_ISLAND
2464,ARMIDALE,SYDNEY
2465,ARMIDALE,MELBOURNE
2466,ARMIDALE,BRISBANE
2467,ARMIDALE,ADELAIDE
2468,ARMIDALE,PERTH
2469,ARMIDALE,CAIRNS
2470,ARMIDALE,CANBERRA
2471,ARMIDALE,GOLD_COAST
2472,ARMIDALE,TOWNSVILLE
2473,ARMIDALE,DARWIN
2474,ARMIDALE,HOBART
2475,ARMIDALE,LAUNCESTON
2476,ARMIDALE,NEWCASTLE
2477,ARMIDALE,MACKAY
2478,ARMIDALE,ROCKHAMPTON
2479,ARMIDALE,SUNSHINE_COAST
2480,ARMIDALE,DUBBO
2481,ARMIDALE,ALBURY
2482,ARMIDALE,PORT_LINCOLN
2483,ARMIDALE,WAGGA_WAGGA
2484,ARMIDALE,ALICE_SPRINGS
2485,ARMIDALE,MILDURA
2486,ARMIDALE,THURSDAY_ISLAND
2487,ARMIDALE,KARRATHA
2488,ARMIDALE,COFFS_HARBOUR
2489,ARMIDALE,KING_ISLAND
2490,ARMIDALE,PALM_ISLAND
2491,ARMIDALE,BROOME
2492,ARMIDALE,TAMWORTH
2493,ARMIDALE,MOUNT_ISA
2494,ARMIDALE,GLADSTONE
2495,ARMIDALE,GRIFFITH
2496,ARMIDALE,ESSENDON_FIELDS
2497,ARMIDALE,EMERALD
2498,ARMIDALE,PORT_HEDLAND
2499,ARMIDALE,HAMILTON_ISLAND
2500,ARMIDALE,PORT_MACQUARIE
2501,ARMIDALE,BALLINA
2502,ARMIDALE,NEWMAN
2503,ARMIDALE,WHYALLA
2504,ARMIDALE,AYERS_ROCK
2505,ARMIDALE,BURNIE
2506,ARMIDALE,KALGOORLIE
2507,ARMIDALE,ORANGE
2508,ARMIDALE,MOUNT_GAMBIER
2509,ARMIDALE,BUNDABERG
2510,ARMIDALE,BROKEN_HILL
2511,ARMIDALE,MERIMBULA
2512,ARMIDALE,TOOWOOMBA_WELLCAMP
2513,ARMIDALE,HERVEY_BAY
2514,ARMIDALE,PROSERPINE
2515,ARMIDALE,DEVONPORT
2516,ARMIDALE,BATHURST_ISLAND
2517,ARMIDALE,MORANBAH
2518,ARMIDALE,PARABURDOO
2519,ARMIDALE,ALBANY
2520,ARMIDALE,KINGSCOTE
2521,ARMIDALE,ROMA
2522,ARMIDALE,PARKES
2523,ARMIDALE,KUNUNURRA
2524,ARMIDALE,OLYMPIC_DAM
2525,ARMIDALE,ESPERANCE
2526,ARMIDALE,FLINDERS_ISLAND
2527,ARMIDALE,GOVE
2528,ARMIDALE,LONGREACH
2529,ARMIDALE,COOKTOWN
2530,ARMIDALE,GERALDTON
2531,ARMIDALE,MANINGRIDA
2532,ARMIDALE,WEIPA
2533,ARMIDALE,WOLLONGONG
2534,ARMIDALE,LORD_HOWE_ISLAND
2535,ARMIDALE,CEDUNA
2536,ARMIDALE,CHARLEVILLE
2537,ARMIDALE,MOREE
2538,ARMIDALE,LEARMONTH
2539,ARMIDALE,CARNARVON
2540,ARMIDALE,KOWANYAMA
2541,ARMIDALE,GROOTE_EYLANDT
2542,ARMIDALE,CLONCURRY
2543,ARMIDALE,EDWARD_RIVER
2544,ARMIDALE,BAMAGA
2545,ARMIDALE,MORNINGTON_ISLAND
2546,ARMIDALE,AURUKUN
2547,ARMIDALE,LOCKHART_RIVER
2548,ARMIDALE,MCARTHUR_RIVER
2549,ARMIDALE,NORFOLK_ISLAND
2550,ARMIDALE,CHRISTMAS_ISLAND
2551,ARMIDALE,COCOS_ISLAND
2552,TAMWORTH,SYDNEY
2553,TAMWORTH,MELBOURNE
2554,TAMWORTH,BRISBANE
2555,TAMWORTH,ADELAIDE
2556,TAMWORTH,PERTH
2557,TAMWORTH,CAIRNS
2558,TAMWORTH,CANBERRA
2559,TAMWORTH,GOLD_COAST
2560,TAMWORTH,TOWNSVILLE
2561,TAMWORTH,DARWIN
2562,TAMWORTH,HOBART
2563,TAMWORTH,LAUNCESTON
2564,TAMWORTH,NEWCASTLE
2565,TAMWORTH,MACKAY
2566,TAMWORTH,ROCKHAMPTON
2567,TAMWORTH,SUNSHINE_COAST
2568,TAMWORTH,DUBBO
2569,TAMWORTH,ALBURY
2570,TAMWORTH,PORT_LINCOLN
2571,TAMWORTH,WAGGA_WAGGA
2572,TAMWORTH,ALICE_SPRINGS
2573,TAMWORTH,MILDURA
2574,TAMWORTH,THURSDAY_ISLAND
2575,TAMWORTH,KARRATHA
2576,TAMWORTH,COFFS_HARBOUR
2577,TAMWORTH,KING_ISLAND
2578,TAMWORTH,PALM_ISLAND
2579,TAMWORTH,BROOME
2580,TAMWORTH,ARMIDALE
2581,TAMWORTH,MOUNT_ISA
2582,TAMWORTH,GLADSTONE
2583,TAMWORTH,GRIFFITH
2584,TAMWORTH,ESSENDON_FIELDS
2585,TAMWORTH,EMERALD
2586,TAMWORTH,PORT_HEDLAND
2587,TAMWORTH,HAMILTON_ISLAND
2588,TAMWORTH,PORT_MACQUARIE
2589,TAMWORTH,BALLINA
2590,TAMWORTH,NEWMAN
2591,TAMWORTH,WHYALLA
2592,TAMWORTH,AYERS_ROCK
2593,TAMWORTH,BURNIE
2594,TAMWORTH,KALGOORLIE
2595,TAMWORTH,ORANGE
2596,TAMWORTH,MOUNT_GAMBIER
2597,TAMWORTH,BUNDABERG
2598,TAMWORTH,BROKEN_HILL
2599,TAMWORTH,MERIMBULA
2600,TAMWORTH,TOOWOOMBA_WELLCAMP
2601,TAMWORTH,HERVEY_BAY
2602,TAMWORTH,PROSERPINE
2603,TAMWORTH,DEVONPORT
2604,TAMWORTH,BATHURST_ISLAND
2605,TAMWORTH,MORANBAH
2606,TAMWORTH,PARABURDOO
2607,TAMWORTH,ALBANY
2608,TAMWORTH,KINGSCOTE
2609,TAMWORTH,ROMA
2610,TAMWORTH,PARKES
2611,TAMWORTH,KUNUNURRA
2612,TAMWORTH,OLYMPIC_DAM
2613,TAMWORTH,ESPERANCE
2614,TAMWORTH,FLINDERS_ISLAND
2615,TAMWORTH,GOVE
2616,TAMWORTH,LONGREACH
2617,TAMWORTH,COOKTOWN
2618,TAMWORTH,GERALDTON
2619,TAMWORTH,MANINGRIDA
2620,TAMWORTH,WEIPA
2621,TAMWORTH,WOLLONGONG
2622,TAMWORTH,LORD_HOWE_ISLAND
2623,TAMWORTH,CEDUNA
2624,TAMWORTH,CHARLEVILLE
2625,TAMWORTH,MOREE
2626,TAMWORTH,LEARMONTH
2627,TAMWORTH,CARNARVON
2628,TAMWORTH,KOWANYAMA
2629,TAMWORTH,GROOTE_EYLANDT
2630,TAMWORTH,CLONCURRY
2631,TAMWORTH,EDWARD_RIVER
2632,TAMWORTH,BAMAGA
2633,TAMWORTH,MORNINGTON_ISLAND
2634,TAMWORTH,AURUKUN
2635,TAMWORTH,LOCKHART_RIVER
2636,TAMWORTH,MCARTHUR_RIVER
2637,TAMWORTH,NORFOLK_ISLAND
2638,TAMWORTH,CHRISTMAS_ISLAND
2639,TAMWORTH,COCOS_ISLAND
2640,MOUNT_ISA,SYDNEY
2641,MOUNT_ISA,MELBOURNE
2642,MOUNT_ISA,BRISBANE
2643,MOUNT_ISA,ADELAIDE
2644,MOUNT_ISA,PERTH
2645,MOUNT_ISA,CAIRNS
2646,MOUNT_ISA,CANBERRA
2647,MOUNT_ISA,GOLD_COAST
2648,MOUNT_ISA,TOWNSVILLE
2649,MOUNT_ISA,DARWIN
2650,MOUNT_ISA,HOBART
2651,MOUNT_ISA,LAUNCESTON
2652,MOUNT_ISA,NEWCASTLE
2653,MOUNT_ISA,MACKAY
2654,MOUNT_ISA,ROCKHAMPTON
2655,MOUNT_ISA,SUNSHINE_COAST
2656,MOUNT_ISA,DUBBO
2657,MOUNT_ISA,ALBURY
2658,MOUNT_ISA,PORT_LINCOLN
2659,MOUNT_ISA,WAGGA_WAGGA
2660,MOUNT_ISA,ALICE_SPRINGS
2661,MOUNT_ISA,MILDURA
2662,MOUNT_ISA,THURSDAY_ISLAND
2663,MOUNT_ISA,KARRATHA
2664,MOUNT_ISA,COFFS_HARBOUR
2665,MOUNT_ISA,KING_ISLAND
2666,MOUNT_ISA,PALM_ISLAND
2667,MOUNT_ISA,BROOME
2668,MOUNT_ISA,ARMIDALE
2669,MOUNT_ISA,TAMWORTH
2670,MOUNT_ISA,GLADSTONE
2671,MOUNT_ISA,GRIFFITH
2672,MOUNT_ISA,ESSENDON_FIELDS
2673,MOUNT_ISA,EMERALD
2674,MOUNT_ISA,PORT_HEDLAND
2675,MOUNT_ISA,HAMILTON_ISLAND
2676,MOUNT_ISA,PORT_MACQUARIE
2677,MOUNT_ISA,BALLINA
2678,MOUNT_ISA,NEWMAN
2679,MOUNT_ISA,WHYALLA
2680,MOUNT_ISA,AYERS_ROCK
2681,MOUNT_ISA,BURNIE
2682,MOUNT_ISA,KALGOORLIE
2683,MOUNT_ISA,ORANGE
2684,MOUNT_ISA,MOUNT_GAMBIER
2685,MOUNT_ISA,BUNDABERG
2686,MOUNT_ISA,BROKEN_HILL
2687,MOUNT_ISA,MERIMBULA
2688,MOUNT_ISA,TOOWOOMBA_WELLCAMP
2689,MOUNT_ISA,HERVEY_BAY
2690,MOUNT_ISA,PROSERPINE
2691,MOUNT_ISA,DEVONPORT
2692,MOUNT_ISA,BATHURST_ISLAND
2693,MOUNT_ISA,MORANBAH
2694,MOUNT_ISA,PARABURDOO
2695,MOUNT_ISA,ALBANY
2696,MOUNT_ISA,KINGSCOTE
2697,MOUNT_ISA,ROMA
2698,MOUNT_ISA,PARKES
2699,MOUNT_ISA,KUNUNURRA
2700,MOUNT_ISA,OLYMPIC_DAM
2701,MOUNT_ISA,ESPERANCE
2702,MOUNT_ISA,FLINDERS_ISLAND
2703,MOUNT_ISA,GOVE
2704,MOUNT_ISA,LONGREACH
2705,MOUNT_ISA,COOKTOWN
2706,MOUNT_ISA,GERALDTON
2707,MOUNT_ISA,MANINGRIDA
2708,MOUNT_ISA,WEIPA
2709,MOUNT_ISA,WOLLONGONG
2710,MOUNT_ISA,LORD_HOWE_ISLAND
2711,MOUNT_ISA,CEDUNA
2712,MOUNT_ISA,CHARLEVILLE
2713,MOUNT_ISA,MOREE
2714,MOUNT_ISA,LEARMONTH
2715,MOUNT_ISA,CARNARVON
2716,MOUNT_ISA,KOWANYAMA
2717,MOUNT_ISA,GROOTE_EYLANDT
2718,MOUNT_ISA,CLONCURRY
2719,MOUNT_ISA,EDWARD_RIVER
2720,MOUNT_ISA,BAMAGA
2721,MOUNT_ISA,MORNINGTON_ISLAND
2722,MOUNT_ISA,AURUKUN
2723,MOUNT_ISA,LOCKHART_RIVER
2724,MOUNT_ISA,MCARTHUR_RIVER
2725,MOUNT_ISA,NORFOLK_ISLAND
2726,MOUNT_ISA,CHRISTMAS_ISLAND
2727,MOUNT_ISA,COCOS_ISLAND
2728,GLADSTONE,SYDNEY
2729,GLADSTONE,MELBOURNE
2730,GLADSTONE,BRISBANE
2731,GLADSTONE,ADELAIDE
2732,GLADSTONE,PERTH
2733,GLADSTONE,CAIRNS
2734,GLADSTONE,CANBERRA
2735,GLADSTONE,GOLD_COAST
2736,GLADSTONE,TOWNSVILLE
2737,GLADSTONE,DARWIN
2738,GLADSTONE,HOBART
2739,GLADSTONE,LAUNCESTON
2740,GLADSTONE,NEWCASTLE
2741,GLADSTONE,MACKAY
2742,GLADSTONE,ROCKHAMPTON
2743,GLADSTONE,SUNSHINE_COAST
2744,GLADSTONE,DUBBO
2745,GLADSTONE,ALBURY
2746,GLADSTONE,PORT_LINCOLN
2747,GLADSTONE,WAGGA_WAGGA
2748,GLADSTONE,ALICE_SPRINGS
2749,GLADSTONE,MILDURA
2750,GLADSTONE,THURSDAY_ISLAND
2751,GLADSTONE,KARRATHA
2752,GLADSTONE,COFFS_HARBOUR
2753,GLADSTONE,KING_ISLAND
2754,GLADSTONE,PALM_ISLAND
2755,GLADSTONE,BROOME
2756,GLADSTONE,ARMIDALE
2757,GLADSTONE,TAMWORTH
2758,GLADSTONE,MOUNT_ISA
2759,GLADSTONE,GRIFFITH
2760,GLADSTONE,ESSENDON_FIELDS
2761,GLADSTONE,EMERALD
2762,GLADSTONE,PORT_HEDLAND
2763,GLADSTONE,HAMILTON_ISLAND
2764,GLADSTONE,PORT_MACQUARIE
2765,GLADSTONE,BALLINA
2766,GLADSTONE,NEWMAN
2767,GLADSTONE,WHYALLA
2768,GLADSTONE,AYERS_ROCK
2769,GLADSTONE,BURNIE
2770,GLADSTONE,KALGOORLIE
2771,GLADSTONE,ORANGE
2772,GLADSTONE,MOUNT_GAMBIER
2773,GLADSTONE,BUNDABERG
2774,GLADSTONE,BROKEN_HILL
2775,GLADSTONE,MERIMBULA
2776,GLADSTONE,TOOWOOMBA_WELLCAMP
2777,GLADSTONE,HERVEY_BAY
2778,GLADSTONE,PROSERPINE
2779,GLADSTONE,DEVONPORT
2780,GLADSTONE,BATHURST_ISLAND
2781,GLADSTONE,MORANBAH
2782,GLADSTONE,PARABURDOO
2783,GLADSTONE,ALBANY
2784,GLADSTONE,KINGSCOTE
2785,GLADSTONE,ROMA
2786,GLADSTONE,PARKES
2787,GLADSTONE,KUNUNURRA
2788,GLADSTONE,OLYMPIC_DAM
2789,GLADSTONE,ESPERANCE
2790,GLADSTONE,FLINDERS_ISLAND
2791,GLADSTONE,GOVE
2792,GLADSTONE,LONGREACH
2793,GLADSTONE,COOKTOWN
2794,GLADSTONE,GERALDTON
2795,GLADSTONE,MANINGRIDA
2796,GLADSTONE,WEIPA
2797,GLADSTONE,WOLLONGONG
2798,GLADSTONE,LORD_HOWE_ISLAND
2799,GLADSTONE,CEDUNA
2800,GLADSTONE,CHARLEVILLE
2801,GLADSTONE,MOREE
2802,GLADSTONE,LEARMONTH
2803,GLADSTONE,CARNARVON
2804,GLADSTONE,KOWANYAMA
2805,GLADSTONE,GROOTE_EYLANDT
2806,GLADSTONE,CLONCURRY
2807,GLADSTONE,EDWARD_RIVER
2808,GLADSTONE,BAMAGA
2809,GLADSTONE,MORNINGTON_ISLAND
